Категория;Наименование товара;Стоимость, руб
Дождеватели, разбрызгиватели;Переходник на трубу 1/2-5/8-3/4;42.8
Дождеватели, разбрызгиватели;"Пистолет поливочный 1/2""-5/8""-3/4""";133.5
Дождеватели, разбрызгиватели;Разбрызгиватель 3-х лепестковый Норма;190.8
Дождеватели, разбрызгиватели;Разбрызгиватель 4-х лепестковый Норма;121.5
Дождеватели, разбрызгиватели;Разбрызгиватель 5-х лепестковый норма;129.5
Дождеватели, разбрызгиватели;Распылитель Цветок с ножкой;115.9
Дождеватели, разбрызгиватели;Дождеватель 3/4 со штуцером /Интерм/;67.0
Мелкий почвообрабатывающий инструмент;Аэратор для газона ножной, 26 шипов 50 мм сталь;1284.1
Мелкий почвообрабатывающий инструмент;Вилка пересадочная 3 зубца рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Вилка посадочная 26,5 х 8см LISTOK (36/72) LWG 2018;380.0
Мелкий почвообрабатывающий инструмент;Вилка-грабли 3 зубца, рукоятка 140 мм;1029.6
Мелкий почвообрабатывающий инструмент;Грабельки 5-зуб нерж. 2-цветная пл/руч НЛТД51/Павлово/ 010926;346.2
Мелкий почвообрабатывающий инструмент;Грабельки 5-зубьев садовые Zěma ZM2114;916.3
Мелкий почвообрабатывающий инструмент;Дозатор д/семян 6-уровневый (1/200) LISTOK LBR 17019;67.6
Мелкий почвообрабатывающий инструмент;Дозатор Шприц д/семян (1/144) LISTOK LIE 09022;132.3
Мелкий почвообрабатывающий инструмент;Конус посадочный с раздвижным механизмом/Павлово/(1/60)  011135;352.8
Мелкий почвообрабатывающий инструмент;Корнеудалитель LISTOK ПРОФИ садовый;797.9
Мелкий почвообрабатывающий инструмент;Корнеудалитель с пластиковой ручкой (1/60) арт. 74 пл;123.8
Мелкий почвообрабатывающий инструмент;Корнеудалитель садовый Zěma ZM2105;531.8
Мелкий почвообрабатывающий инструмент;Ложки мерные садовые НАБОР 5 шт. Солнце Сад /SG1902;106.4
Мелкий почвообрабатывающий инструмент;Лункообразователь/Павлово/(1/50) 011132;200.9
Мелкий почвообрабатывающий инструмент;Мини-грабли 5 зубьев, рукоятка 140 мм; -
Мелкий почвообрабатывающий инструмент;Мотыжка 3 зубца, рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Мотыжка 4 зубца, рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Мотыжка 5 зубьев, рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Мотыжка комби 3-зуб дер/ручк (1/50) арт. 17д;197.8
Мелкий почвообрабатывающий инструмент;Мотыжка комби 3-зуб НЕРЖ. дер/ручк (1/50) арт.34д;254.6
Мелкий почвообрабатывающий инструмент;Мотыжка комби 3-зуб, пластик LISTOK ПРОФИ;530.6
Мелкий почвообрабатывающий инструмент;Мотыжка комби 3-зуба с высвобождением для земли (1/40) арт. 37 пл;173.7
Мелкий почвообрабатывающий инструмент;Мотыжка комби прорезин/руч LISTOK; -
Мелкий почвообрабатывающий инструмент;Мотыжка Рыхлитель (1/60) арт. 20 пл;133.2
Мелкий почвообрабатывающий инструмент;Мотыжка Чудесница (1/60) арт.18 пл;134.4
Мелкий почвообрабатывающий инструмент;Набор д/комн. растений 3 предм (1/50) LISTOK LT 20016;265.2
Мелкий почвообрабатывающий инструмент;Набор д/комн. растений 3 предм в сумочке (1/48) LT 29371 LISTOK;503.8
Мелкий почвообрабатывающий инструмент;"Набор сад-огор. (1 пл;2 пл;3 пл;9 пл;14 пл;37 пл) (1/10) арт. 4";835.6
Мелкий почвообрабатывающий инструмент;"Набор сад-огор.(1 пл; 9 пл; 14 пл) (1/18) арт. 5";381.5
Мелкий почвообрабатывающий инструмент;"Набор сад-огор.(1 пл;2 пл;4 пл;11 пл) (1/20) арт. 1";471.8
Мелкий почвообрабатывающий инструмент;Набор цветовода-огородн. 3-предм. нерж. ДС/Павлово;245.1
Мелкий почвообрабатывающий инструмент;Плоскорез ФОКИНА б/ч (мал.+бол.+ книжка =комплект);571.9
Мелкий почвообрабатывающий инструмент;Полольник скоба НЕРЖ. клепанная с ручкой (1/30) арт. 633 д;389.5
Мелкий почвообрабатывающий инструмент;Рыхлитель 3-зуб (зуб назад) пл/руч (1/60) арт. 10 пл;165.3
Мелкий почвообрабатывающий инструмент;Рыхлитель 3-зуба садовый ZEMA 2103;531.8
Мелкий почвообрабатывающий инструмент;Рыхлитель Копалка-петля пл/руч (1/60) арт. 51 пл;157.7
Мелкий почвообрабатывающий инструмент;Сажалка д/луковиц LISTOK (1/40) LТ 20360;371.8
Мелкий почвообрабатывающий инструмент;Сажалка для луковиц /Павлово/ 011107;157.7
Мелкий почвообрабатывающий инструмент;Сажалка для луковичных растений ZEMA 2115;916.3
Мелкий почвообрабатывающий инструмент;Сажалка для семян (1/100);56.6
Мелкий почвообрабатывающий инструмент;Сажалка-лункообразователь 2в1 ZEMA 2108;687.3
Мелкий почвообрабатывающий инструмент;Совок нож универсальный ПРОФИ LISTOK;1020.6
Мелкий почвообрабатывающий инструмент;Совок посад 33,5 х 4,2 см пл/руч (1/60) LISTOK LWG 2023;354.9
Мелкий почвообрабатывающий инструмент;Совок посад Узкий ZEMA/ZM2106;480.3
Мелкий почвообрабатывающий инструмент;Совок посад Узкий пл/руч (1/60) арт. 2 пл;120.1
Мелкий почвообрабатывающий инструмент;Совок посад Широкий пл/руч (1/50) арт.1 пл;125.8
Мелкий почвообрабатывающий инструмент;Совок посадочный с режущей кромкой Универсальный ZEMA 2107;566.0
Мелкий почвообрабатывающий инструмент;Совок посадочный с режущим острием ПРОФИ LISTOK;875.0
Мелкий почвообрабатывающий инструмент;Совок посадочный со шкалой Премиум ZEMA 2101;1075.0
Мелкий почвообрабатывающий инструмент;Совок посадочный узкий противоскользящая/руч. арт.62;130.8
Мелкий почвообрабатывающий инструмент;Совок посадочный широкий противоскользящая/руч. арт.61;136.0
Мелкий почвообрабатывающий инструмент;Совок посадочный, рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Совок ПРОФИ для внесения удобрений закругленный. LISTOK;1158.4
Мелкий почвообрабатывающий инструмент;Совок ПРОФИ для внесения удобрений прямой. LISTOK;1024.7
Мелкий почвообрабатывающий инструмент;Совок ПРОФИ посадочный для перевалки. LISTOK;1053.0
Мелкий почвообрабатывающий инструмент;Совок-корнеудалитель, рукоятка 140 мм;858.0
Мелкий почвообрабатывающий инструмент;Тяпка Большая клепаная с ЗАКАЛКОЙ САМОЗАТОЧНАЯ б/ч (1/30) арт. 29С;387.9
Мелкий почвообрабатывающий инструмент;Тяпка полольник От себя б/ч арт. 47;209.1
Мелкий почвообрабатывающий инструмент;Тяпка садовая б/ч LISTOK;801.2
Мелкий почвообрабатывающий инструмент;Рыхлитель Петля пл/руч (1/50) арт. 14 пл;141.5
Секаторы, ножи, кусторезы, серпы, топоры;Веткорез комбинир. с ножовкой и шнуром/Павлово/010150;1862.4
Секаторы, ножи, кусторезы, серпы, топоры;Леска д/триммера 1,5 мм 15 м LISTOK LBR 10038;93.2
Секаторы, ножи, кусторезы, серпы, топоры;Леска д/триммера 2,5 мм 15 м сечение Звезда LISTOK LIE 1705;145.8
Секаторы, ножи, кусторезы, серпы, топоры;Леска д/триммера 3 мм 15 м LISTOK LZT 15-3;199.9
Секаторы, ножи, кусторезы, серпы, топоры;Нож окулировочный Добрыня нерж, пласт/руч/Павлово/010307;389.1
Секаторы, ножи, кусторезы, серпы, топоры;Нож окулировочный НО складной;263.3
Секаторы, ножи, кусторезы, серпы, топоры;Нож садовый универс. LISTOK LGH-012;758.1
Секаторы, ножи, кусторезы, серпы, топоры;Нож садовый универсальный прямой LISTOK LJH-011;738.8
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы поворотные 360 град. волнист.лезв. LISTOK LPR-12068;945.1
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы поворотные 90 град. LISTOK LGH-741;1411.5
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы садовые лепестковые 45 мм ZEMA/ZM2001;1119.2
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы садовые многофункциональные ZEMA/ZM2009;1392.2
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы садовые мощные с блокировкой LISTOK LGH-204B;1052.7
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы универсальные Солнце Сад /SG 2002;557.6
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы-корнеудалитель ФЛЁР 2-в-1 с фиксатором LISTOK LPR 20222;1475.8
Секаторы, ножи, кусторезы, серпы, топоры;Пила складная 185/420 мм RACO/4216-53/313C;2429.2
Секаторы, ножи, кусторезы, серпы, топоры;Пила складная 240 мм/3 мм/MP-240-MH (Samurai);4102.6
Секаторы, ножи, кусторезы, серпы, топоры;Пила складная LISTOK LIE 5051;1620.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор 152 мм ал/руч GRINDA MINI;557.4
Секаторы, ножи, кусторезы, серпы, топоры;Секатор 200 мм цельнокованый, плоскостной GRINDA G-3;636.8
Секаторы, ножи, кусторезы, серпы, топоры;Секатор 220 мм кованый RACO PROFI-PLUS (4206-53/185 S);3879.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор Мини/Павлово/010103;422.8
Секаторы, ножи, кусторезы, серпы, топоры;Секатор мощный с упорной пластиной LISTOK LJH-717;2147.2
Секаторы, ножи, кусторезы, серпы, топоры;Секатор обводной сверхмощный ПРОФИ LISTOK LPR-12066;2380.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор прививочный Unitraum 2 доп. лезвия, валик UN-8201;1110.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор прививочный ПРОФИ LISTOK LPR-12062;3714.9
Секаторы, ножи, кусторезы, серпы, топоры;Секатор Проф 20 мм ZEMA/ZM3001;1115.0
Секаторы, ножи, кусторезы, серпы, топоры;Секатор Проф тефлоновое покрытие, режущая способность 20 мм ZEMA/ZM2010;926.3
Секаторы, ножи, кусторезы, серпы, топоры;Секатор Проф усиленный ZEMA/ZM2005;1389.4
Секаторы, ножи, кусторезы, серпы, топоры;Секатор с наковальней LISTOK LGH-733MB;1758.0
Секаторы, ножи, кусторезы, серпы, топоры;Секатор с наковальней мощный ПРОФИ LISTOK LPR-12063;1614.9
Секаторы, ножи, кусторезы, серпы, топоры;Секатор садовый 18 мм Солнце Сад /SG 2003;242.3
Секаторы, ножи, кусторезы, серпы, топоры;Секатор садовый 20 мм Солнце Сад /SG 2001;428.8
Секаторы, ножи, кусторезы, серпы, топоры;Секатор садовый с прямыми лезвиями Солнце Сад /SG 2004;377.4
Секаторы, ножи, кусторезы, серпы, топоры;Секатор СССР хром/Павлово/010130;701.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор СТ-18 традиционный (хо)/Павлово/010106;538.8
Секаторы, ножи, кусторезы, серпы, топоры;Секатор ступенчатый LISTOK LJH-700А;1382.3
Секаторы, ножи, кусторезы, серпы, топоры;Секатор ступенчатый с ремешком LISTOK LJH-700;1382.3
Секаторы, ножи, кусторезы, серпы, топоры;Секатор СУ-(бц)/Павлово/010110;567.3
Секаторы, ножи, кусторезы, серпы, топоры;Секатор СУ-(хо)/Павлово/010109;553.1
Секаторы, ножи, кусторезы, серпы, топоры;Секатор тефл. покр.+запасное лезвие Самурай KS-4T;2625.0
Секаторы, ножи, кусторезы, серпы, топоры;Секатор Феншуй/Павлово/010102;422.8
Секаторы, ножи, кусторезы, серпы, топоры;Секатор ФЛЕР обводной LISTOK LFL-06122;1272.7
Секаторы, ножи, кусторезы, серпы, топоры;Секатор ФЛЕР с наковальней LISTOK LFL-06123;1021.9
Секаторы, ножи, кусторезы, серпы, топоры;Станок для удаления шипов роз LIE 1708 LISTOK;239.6
Секаторы, ножи, кусторезы, серпы, топоры;Ножницы цветочные Прямые лезвия/Солнце Сад /SG 7002;308.7
Опрыскиватели (распылители);Опрыскиватель Жук 1,2 л. (ОП-230) Оптима/4923/;723.1
Опрыскиватели (распылители);Опрыскиватель Жук 1,5 л. (ОП-205 М15) Классик;547.1
Опрыскиватели (распылители);Ороситель д/комнатных растений ФЛЕР Бабочка Красный;161.8
Опрыскиватели (распылители);Ороситель д/комнатных растений ФЛЕР Бабочка Фиолетовый;161.8
Опрыскиватели (распылители);Распылитель веерный, регулир. 16 отв. 250 кв.м. RACO EIGO-4;2892.3
Опрыскиватели (распылители);Распылитель на бутылку голубой LISTOK  LT 1031;54.3
Опрыскиватели (распылители);Распылитель на бутылку оранжевый /LISTOK/LT 1031;54.3
Опрыскиватели (распылители);Распылитель на бутылку Помповый  06-818;281.4
Опрыскиватели (распылители);Распылитель на бутылку розовый LISTOK LT 1031;54.3
Опрыскиватели (распылители);Распылитель на бутылку салатовый LISTOK LT 1031;54.3
Опрыскиватели (распылители);Распылитель на бутылку СТАНДАРТ  /Летто/TS-325;58.2
Опрыскиватели (распылители);Рассеиватель для бутылки салатовый LISTOK;142.0
Перчатки, дождевики;"Дождевик ""Уральский""";67.3
Перчатки, дождевики;Перчатки Нейлон ЗЕБРА синие с обливом;38.0
Перчатки, дождевики;Перчатки нейлон Оранж/Синие с Черн. пальц. Облив.;55.3
Перчатки, дождевики;Перчатки нейлон с нитрил.покрыт. черно-красные;58.5
Перчатки, дождевики;Перчатки нейлон ЦВЕТОК без точки ТОНКИЕ;29.7
Перчатки, дождевики;Перчатки Нейлон Цветок прорезиненный;63.7
Перчатки, дождевики;Перчатки Нейлон Цветок ТОНКИЕ с обливом;53.2
Перчатки, дождевики;Перчатки нейлон Черные МИКРОТОЧКА;30.9
Перчатки, дождевики;Перчатки х/б 4-х нитка с ПВХ 10 кл ЧЕРНЫЕ Стандарт;19.1
Перчатки, дождевики;Перчатки х/б 6-и нитка с ПВХ 10 кл;22.8
Перчатки, дождевики;Перчатки х/б винил.покрыт.XL зел LGM30361 G/LISTOK/;106.9
Перчатки, дождевики;Перчатки х/б винил.покрыт.М красн R/ LISTOK/;83.5
Перчатки, дождевики;Перчатки х/б на флисе с ПВХ оранжевые;62.7
Перчатки, дождевики;Перчатки х/б с ПВХ Спец-SB;35.5
Перчатки, дождевики;Рукавицы утепленные искусственный мех;156.8
Перчатки, дождевики;Штора антимоскитная на дверь 210*100 магниты белая;634.7
Перчатки, дождевики;Штора антимоскитная на дверь 210*100 магниты Зеленая КМ-G;937.3
Перчатки, дождевики;Штора антимоскитная на дверь 210*100 магниты черная;650.8
Подвязка растений;Зажим для парника, d=12мм,  белый, упак=20 шт GRINDA (422317-12);123.4
Подвязка растений;Зажим для парника, d=20мм,  белый, упак=10 шт GRINDA (422317-20);123.4
Подвязка растений;Клипса д/крепления растений упак 50 шт LISTOK  LIE 06015;186.4
Подвязка растений;Колышек L-15 см, набор 10 шт  LISTOK LBR 15400;122.2
Подвязка растений;Кольцо д/подвязки набор 200 шт LISTOK LBR 10243;295.3
Подвязка растений;Крепеж д/подвязки набор 10 шт  LISTOK LBR 10132;49.9
Подвязка растений;Крепеж д/подвязки набор 25 шт LISTOK  LBR 10141;101.1
Подвязка растений;Крепеж д/стеблей растений набор 50 шт LISTOK  LBR 10130;89.6
Подвязка растений;Лента-стрейч д/подвязки 25 м LISTOK;267.2
Подвязка растений;Лента-стрейч д/подвязки 50 м LISTOK  LBR 10385;251.3
Подвязка растений;Огуречная  Сетка  10 м. Ф-170 (2*10 м) /резаная в упак./;297.0
Подвязка растений;Огуречная  Сетка  3 м Ф-170 (2*3 м) /резаная в упак./;115.5
Подвязка растений;Огуречная  Сетка  5 м Ф-170 (2*5 м) /резаная в упак./;170.0
Подвязка растений;Проволока д/подвязки 50 м  LISTOK LBR 10209;149.6
Подвязка растений;Проволока подвязочная 20 м GRINDA;112.7
Подвязка растений;Проволока подвязочная 30 м GRINDA;125.7
Подвязка растений;Скрепка Садовая № 1 (Набор 30 шт.);90.0
Подвязка растений;Скрепка Садовая № 2 (уп-12 шт);42.2
Подвязка растений;Упор для веток;160.7
Подвязка растений;Шпагат джутовый 100 м./Павлово/070369;100.7
Подвязка растений;Шпагат джутовый 200 м./Павлово/070301;166.7
Подвязка растений;Шпагат джутовый 250 м  LISTOK;203.1
Подвязка растений;Шпагат джутовый 50 м  LISTOK LLJ-50;92.4
Подвязка растений;Шпагат джутовый 500 м  LISTOK LLJ-500;636.1
Подвязка растений;Шпагат джутовый 90 м. 4-нит. 1200 текс./Павлово/  070314;154.9
Подвязка растений;Шпагат льнопеньковый 180 м./Павлово/070309;176.1
Подвязка растений;Шпагат льняной 200 м./Павлово/070302;185.7
Подвязка растений;Шпагат льняной 250 м.1,25 ктекс 300 гр./Павлово/ 070316;230.6
Подвязка растений;Шпагат льняной 50 м. клубок./Павлово/ 070370;96.1
Подвязка растений;Шпагат п/пр 250 м.1,2 ктекс 300 гр./Павлово/ 070315;241.2
Подвязка растений;Шпагат п/пр 60 м розовый  LISTOK LMU001P;79.2
Подвязка растений;Шпилька L-12 см, набор 10 шт LISTOK  LIE 09010;329.5
Садовые ограждения;Заборчик Классика пласт. H=22,5 см, L=1,8 м;294.4
Садовые ограждения;Заборчик Роскошный Сад пласт. H=33,5 см, L=2,67 м;423.6
Садовые ограждения;Заборчик Солнечный Сад пласт. H=34 см, L=2,67 м;453.2
Садовые ограждения;Заборчик Тюльпан пласт. H=30 см, L=2,25 м;464.5
Садовые ограждения;Бордюрная лента 10 см*9 м /коричневый/;370.0
Защита деревьев;Агровоск 500 гр.;329.4
Защита деревьев;Вар Садовый 100 гр.;73.0
Защита деревьев;Вар Садовый 150 гр. Туба;139.1
Защита деревьев;Деготь Березовый 50мл;89.0
Защита деревьев;Краска д/деревьев 0,75 кг. суперстойкая;130.9
Защита деревьев;Лента для обмотки стволов 10 см х 5 м;89.0
Защита деревьев;Ловчий Пояс Комплект 3 м, 75 гр;235.3
Защита деревьев;Мастика бактерицидная садовая 350 гр.;114.0
Защита деревьев;Садовая Побелка  0,5 кг;58.6
Защита деревьев;САНШЕТ защита от ожогов и засухи 300 мл.;641.4
От болезней растений (фунгициды);Абига- ПИК флакон 50 гр.;178.2
От болезней растений (фунгициды);Агролекарь 2 мл.;25.4
От болезней растений (фунгициды);Алирин-Б 20 таб.;106.0
От болезней растений (фунгициды);БИОфунгицид 20 гр;37.9
От болезней растений (фунгициды);Бордоская смесь 100 гр. /Эко Сад/;73.0
От болезней растений (фунгициды);Бордоская смесь 150 гр. /СТК/;74.8
От болезней растений (фунгициды);Геката 3 мл.;53.4
От болезней растений (фунгициды);Глиокладин 100 таб.;118.8
От болезней растений (фунгициды);Джой AGB Эй Джи Би от болезней растений 50 мл.;210.4
От болезней растений (фунгициды);Дискор 2 мл. амп.;40.1
От болезней растений (фунгициды);Дымовая Шашка ВИСТ 5 гр.;207.3
От болезней растений (фунгициды);Железный купорос 200 гр. /СТК/;64.0
От болезней растений (фунгициды);Железный купорос 200 гр./Эко сад/;40.5
От болезней растений (фунгициды);Здоровая земля 50 мл.;201.3
От болезней растений (фунгициды);Инсайд 10 мл.;120.7
От болезней растений (фунгициды);Интрада ПРОФИ 0,5 л.;4073.2
От болезней растений (фунгициды);КЛУБНИКА 2в1 биофунгицид 10гр + инсектицид клубника земляника  2мл.;57.1
От болезней растений (фунгициды);Кордицепс-Микопро (по вегетации) 10 гр;291.7
От болезней растений (фунгициды);Купролюкс 6.5 гр.;51.0
От болезней растений (фунгициды);ЛУК-ЧЕСНОК 2в1 биофунгицид 10г + инсектицид 2мл, /Садовый спасатель/;57.1
От болезней растений (фунгициды);Максим 4 мл. пластик амп.;44.3
От болезней растений (фунгициды);Максим Дачник 2 мл;29.6
От болезней растений (фунгициды);Максим Дачник 4 мл.;44.8
От болезней растений (фунгициды);Марганцовка,  44,9% 10 гр.;34.4
От болезней растений (фунгициды);Медный Купорос 300 гр Рубит;215.9
От болезней растений (фунгициды);Милеконс антигрибковое средство 10 мл.;181.2
От болезней растений (фунгициды);Мучнистая роса 30 гр;32.8
От болезней растений (фунгициды);Нематодин 10 гр бионематицид;129.6
От болезней растений (фунгициды);ОГУРЕЦ 2в1 биофунгицид 10гр + внекорн.подкормка 10мл.;37.9
От болезней растений (фунгициды);Ордан 12,5 гр;71.9
От болезней растений (фунгициды);Ордан 25 гр. виноград, томат, огурец, картофель;125.0
От болезней растений (фунгициды);ПЛОДОВЫЕ 2в1 биофунгицид 10гр + внекорн.подкормка 2мл.;49.8
От болезней растений (фунгициды);Провизор 10 мл. флакон;231.4
От болезней растений (фунгициды);Прогноз 10 мл. флакон.;129.4
От болезней растений (фунгициды);Прогноз 5 мл. амп.;64.6
От болезней растений (фунгициды);Профит Голд ВДГ 1,5 гр.;30.6
От болезней растений (фунгициды);Профит Голд ВДГ 3 гр.;71.4
От болезней растений (фунгициды);Раек 2 мл. на плодов.деревьях;50.7
От болезней растений (фунгициды);РАССАДА 2в1 биофунгицид 10гр + внекорн.подкормка 10мл.;36.2
От болезней растений (фунгициды);Ревус 3 мл.;52.0
От болезней растений (фунгициды);Ревус 3 мл. для Томатов;56.5
От болезней растений (фунгициды);Рубин ИСПК 30 гр.;37.9
От болезней растений (фунгициды);Сера ВСК 45 гр.;73.5
От болезней растений (фунгициды);Сера жидкая 50 гр.;41.1
От болезней растений (фунгициды);Серная Шашка ФАС Универсальная 300 гр.;92.7
От болезней растений (фунгициды);Скор 1 мл на плодов.дерев.;52.6
От болезней растений (фунгициды);Скор 2 мл на плодов.дерев.;92.7
От болезней растений (фунгициды);Споробактерин Вегетация 10 гр.;93.4
От болезней растений (фунгициды);Споробактерин Рассада 5 гр.;55.2
От болезней растений (фунгициды);Табачная Шашка ГЕФЕСТ 220 гр.;143.6
От болезней растений (фунгициды);Табачная Шашка ГЕФЕСТ мини 160 гр.;176.7
От болезней растений (фунгициды);Табачная Шашка ФИТОФТОРНИК 220 гр.;143.6
От болезней растений (фунгициды);Табачно-серная Шашка ДЖИН 160 гр.;234.1
От болезней растений (фунгициды);ТеплицаМой 500 гр;156.5
От болезней растений (фунгициды);Тетрис 10 гр.;46.6
От болезней растений (фунгициды);Тетрис 25 гр.;52.3
От болезней растений (фунгициды);ТОМАТ 2в1 биофунгицид 10гр + внекорн.подкормка 10мл.;33.7
От болезней растений (фунгициды);Топаз 2 мл.;57.7
От болезней растений (фунгициды);Триходерма 30 гр;124.4
От болезней растений (фунгициды);Триходермин TH82 50 гр банка.;323.7
От болезней растений (фунгициды);Трихофлор 10 гр;54.9
От болезней растений (фунгициды);Фитобактерин 10 гр.;35.9
От болезней растений (фунгициды);Фитодок BS26 50 гр. банка.;339.1
От болезней растений (фунгициды);Фитоспорин-М Олимпийский 200  гр.;110.9
От болезней растений (фунгициды);Фитоспорин-М паста СуперУниверсал быстрорастворимый 100 гр.;57.9
От болезней растений (фунгициды);Фитоспорин-М паста Универсальный 200 гр.;108.2
От болезней растений (фунгициды);Фитоспорин-М порошок 10 гр. КАПУСТА;25.4
От болезней растений (фунгициды);Фитоспорин-М порошок 10 гр. ОГУРЕЦ.;26.2
От болезней растений (фунгициды);Фитоспорин-М порошок 10 гр.УНИВЕРСАЛЬНЫЙ;28.3
От болезней растений (фунгициды);Фитоспорин-М РеаниматоР 0,2 л;106.0
От болезней растений (фунгициды);Хелат Железа 10 гр.;46.1
От болезней растений (фунгициды);Хорус ВДГ 2 гр. болезней плодовых культур;88.4
От болезней растений (фунгициды);Целитель 3 гр.;56.5
От болезней растений (фунгициды);Черная ножка 30 гр;31.6
От болезней растений (фунгициды);Чистофлор 5 мл.;45.6
От болезней растений (фунгициды);Чистофлор Био 10 гр.;50.6
От болезней растений (фунгициды);Антихлороз 5 гр;24.3
От болезней растений (фунгициды);Антихлороз 5 гр /СТК/;19.2
От болезней растений (фунгициды);КЛУБНИКА 2в1 биофунгицид 10гр + внекорн.подкормка 10мл.;45.6
От болезней растений (фунгициды);Максим 2 мл.;19.0
От болезней растений (фунгициды);Тиовит Джет 30 гр./ЗА/ сера;39.1
От вредителей растений (инсектициды);Агрис ОКСФЕР 250 мл. против улиток и слизней;320.9
От вредителей растений (инсектициды);АКСЕЛА Рубит от улиток и слизней 75 гр.;129.8
От вредителей растений (инсектициды);Актара ВДГ 1,2 гр. против колорадского жука;85.8
От вредителей растений (инсектициды);Актара ВДГ 2 гр. от белокрылки, щитовки, тли, почвенных мушек;119.1
От вредителей растений (инсектициды);Актарофид 10 гр.;274.3
От вредителей растений (инсектициды);Актарофит 0,2 флакон 250 мл.;1151.0
От вредителей растений (инсектициды);Алатар двойная мощь 5 мл;28.8
От вредителей растений (инсектициды);Антижук 1 мл.;16.7
От вредителей растений (инсектициды);Батрайдер 10 мл.;211.2
От вредителей растений (инсектициды);БИОинсектицид 20 гр;37.9
От вредителей растений (инсектициды);БИОРАЗРЯД 20 гр.;130.4
От вредителей растений (инсектициды);Биотлин ОТ ТЛИ 3 мл.;42.2
От вредителей растений (инсектициды);Битоксибациллин 20 гр.;56.9
От вредителей растений (инсектициды);Доктор 8 Стрел;38.7
От вредителей растений (инсектициды);Инта-Вир 8 гр.;22.6
От вредителей растений (инсектициды);Инта-Ц-М 8 гр;20.9
От вредителей растений (инсектициды);Искра Двойной Эффект 10 гр. Табл.;23.1
От вредителей растений (инсектициды);Искра Золотая 1 мл. амп.;23.2
От вредителей растений (инсектициды);Каратель 0,5 гр. капсула;27.2
От вредителей растений (инсектициды);Карбофос 30 гр.;37.4
От вредителей растений (инсектициды);КАРБОЦИН табл.8 гр;18.0
От вредителей растений (инсектициды);Кинмикс 2,5 мл;22.8
От вредителей растений (инсектициды);Командор 1 мл.;25.8
От вредителей растений (инсектициды);Конфиделин 1 мл. от ЖУКА;13.3
От вредителей растений (инсектициды);Конфиделин 1 мл. ОТ ТЛИ;19.5
От вредителей растений (инсектициды);Конфиделин 10 мл. флакон;145.2
От вредителей растений (инсектициды);Конфиделин Супер 3 гр.  от жука и др.;68.0
От вредителей растений (инсектициды);Корадо + Панэм 1 мл.+2 мл  Усиленный эффект;23.2
От вредителей растений (инсектициды);Корадо LITE 4 мл.;21.0
От вредителей растений (инсектициды);Кордицепс 50 гр биоинсектицид;267.9
От вредителей растений (инсектициды);Креолин 50 мл. (от луковой мухи);110.3
От вредителей растений (инсектициды);Метаризин 25 гр биоинсектицидный препарат;60.4
От вредителей растений (инсектициды);Молния Экстра 1,5 мл.;36.0
От вредителей растений (инсектициды);Мыло Горчичное 1л. готовое триггер;177.4
От вредителей растений (инсектициды);Мыло Горчичное 250 мл.;128.4
От вредителей растений (инсектициды);Мыло Дегтярное 250 мл.;114.1
От вредителей растений (инсектициды);Мыло Зеленое 250 мл.;80.8
От вредителей растений (инсектициды);Мыло Перцевое 200 мл. калийное;122.5
От вредителей растений (инсектициды);Мыло Табачное 250 мл. с экстрактом пихты;85.7
От вредителей растений (инсектициды);Неофрал 1 мл;26.9
От вредителей растений (инсектициды);Покровитель 20 мл.;430.3
От вредителей растений (инсектициды);Провотокс 40 гр.;67.3
От вредителей растений (инсектициды);РОФАТОКС Рубит 100 г;54.9
От вредителей растений (инсектициды);СИЛАТРЕХ Рубит (клотиамет 0,25гр, дискор 2мл, этамон 1мл);115.1
От вредителей растений (инсектициды);Скутум 100 мл. флакон;918.5
От вредителей растений (инсектициды);Слизнеед Нео 14 гр.;28.8
От вредителей растений (инсектициды);Сонет+ 2 мл.;48.1
От вредителей растений (инсектициды);Сэмпай 5 мл.;39.4
От вредителей растений (инсектициды);Табагор 1кг горчично-табачная пыль;166.6
От вредителей растений (инсектициды);Табазол 1 кг (табачная пыль+зола);159.2
От вредителей растений (инсектициды);Табачная пыль 500 гр;113.2
От вредителей растений (инсектициды);Табу ТРИО амп 4мл + 10мл + 5мл;303.4
От вредителей растений (инсектициды);Фитоверм 2 мл. КОНЦЕНТРАТ/ЛЕТТО/;40.4
